Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,bounce_x_y,idx_pos_y_bounce,idx_y_position,last_visible_color_idx,last_visible_color,color_entered,color_next,color_after_next,correct_response,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCOVC_effective,PVC_effective,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCOVC_effective_observable,PVC_effective_observable,Hazard Rate,Contingency,cwl
131,27,Bounce,182,red,110.44,234.02,26.880000000000003,-24.96,0.015,0.125,0.075,9100,-1,0.0,1.0,0,-1,0.0,,,,175,1,1,2,3,1,7,14,3,3,1,4,0.022727272727272728,0.16666666666666666,0.01675977653631285,1,2,1,1,0.02040816326530612,0.3333333333333333,0.0392156862745098,Low,Low,-0.7273217
132,28,Bounce,214,blue,145.56,234.02,-26.880000000000003,-24.96,0.015,0.5,0.075,10700,-1,1.0,1.0,0,-1,1.0,,,,207,3,3,1,2,3,4,16,5,3,4,0,0.0,0.5,0.014354066985645933,2,1,1,0,0.0,0.3333333333333333,0.018518518518518517,Low,Medium,-0.5
133,29,Bounce,176,green,110.44,23.9,26.880000000000003,28.8,0.05,0.875,0.075,8800,-1,0.0,0.0,1,-1,0.0,,,,169,3,3,1,2,2,1,18,4,2,4,6,0.03529411764705882,0.6666666666666666,0.011627906976744186,2,1,2,3,0.1,0.6666666666666666,0.03225806451612903,High,High,0.12336969
134,30,Bounce,223,green,110.44,21.98,26.880000000000003,24.96,0.05,0.125,0.075,11150,-1,0.0,0.0,0,-1,0.0,,,,216,2,2,3,1,2,6,19,4,4,0,4,0.018604651162790697,0.0,0.0182648401826484,1,1,0,3,0.030303030303030304,0.0,0.01,High,Low,-0.8935588
135,31,Bounce,192,blue,110.44,232.1,26.880000000000003,-28.8,0.015,0.5,0.075,9600,-1,0.0,1.0,1,-1,0.0,,,,185,3,3,1,2,3,2,13,4,2,2,0,0.0,0.3333333333333333,0.010638297872340425,1,1,0,0,0.0,0.0,0.018867924528301886,Low,Medium,-0.6666667
136,32,Bounce,172,red,110.44,234.02,26.880000000000003,-24.96,0.015,0.875,0.075,8600,-1,0.0,1.0,0,-1,0.0,,,,165,3,3,1,2,1,2,6,3,3,6,3,0.018072289156626505,1.0,0.01775147928994083,1,2,3,1,0.02631578947368421,1.0,0.05,Low,High,0.8964607
137,33,Bounce,174,red,145.56,23.9,-26.880000000000003,28.8,0.05,0.125,0.075,8700,-1,1.0,0.0,1,-1,1.0,,,,167,1,1,2,3,1,5,13,3,4,1,5,0.029940119760479042,0.14285714285714285,0.023391812865497075,2,2,1,2,0.03278688524590164,0.25,0.031746031746031744,High,Low,-0.7163615
138,34,Bounce,236,green,145.56,234.02,-26.880000000000003,-24.96,0.05,0.5,0.075,11800,-1,1.0,1.0,0,-1,1.0,,,,229,2,2,3,1,2,7,9,5,2,2,7,0.03056768558951965,0.2857142857142857,0.008658008658008658,1,1,0,1,0.02564102564102564,0.0,0.025,High,Medium,-0.5968025
139,35,Bounce,198,blue,145.56,23.9,-26.880000000000003,28.8,0.015,0.875,0.075,9900,-1,1.0,0.0,1,-1,1.0,,,,191,2,2,3,1,3,5,9,4,2,5,1,0.005208333333333333,0.8333333333333334,0.010309278350515464,1,0,1,0,0.0,1.0,0.0,Low,High,0.8127048
140,36,Bounce,198,red,110.44,23.9,26.880000000000003,28.8,0.015,0.125,0.075,9900,-1,0.0,0.0,1,-1,0.0,,,,191,1,1,2,3,1,4,3,4,2,1,1,0.005208333333333333,0.16666666666666666,0.010309278350515464,1,2,0,0,0.0,0.0,0.05263157894736842,Low,Low,-0.8076971
141,37,Bounce,385,green,145.56,234.02,-26.880000000000003,-24.96,0.05,0.5,0.075,19250,-1,1.0,1.0,0,-1,1.0,,,,378,2,2,3,1,2,7,1,7,8,6,8,0.021621621621621623,0.4,0.021164021164021163,3,4,3,1,0.009523809523809525,0.42857142857142855,0.03669724770642202,High,Medium,-0.528934
142,38,Bounce,269,blue,110.44,21.98,26.880000000000003,24.96,0.05,0.875,0.075,13450,-1,0.0,0.0,0,-1,0.0,,,,262,2,2,3,1,3,3,18,5,3,8,5,0.019157088122605363,1.0,0.011363636363636364,1,1,2,1,0.018867924528301886,1.0,0.018518518518518517,High,High,0.89055645
143,39,Bounce,395,red,110.44,232.1,26.880000000000003,-28.8,0.015,0.125,0.075,19750,-1,0.0,1.0,1,-1,0.0,,,,388,3,3,1,2,1,6,18,7,11,4,2,0.005305039787798408,0.2222222222222222,0.028350515463917526,2,4,1,0,0.0,0.16666666666666666,0.05063291139240506,Low,Low,0.23934975
144,40,Bounce,175,blue,145.56,21.98,-26.880000000000003,24.96,0.015,0.5,0.075,8750,-1,1.0,0.0,0,-1,1.0,,,,168,2,2,3,1,3,8,10,5,3,6,1,0.005988023952095809,0.75,0.01764705882352941,1,1,1,0,0.0,0.5,0.029411764705882353,Low,Medium,0.73217356
145,41,Bounce,224,green,145.56,232.1,-26.880000000000003,-28.8,0.05,0.875,0.075,11200,-1,1.0,1.0,1,-1,1.0,,,,217,1,1,2,3,2,3,4,3,4,7,5,0.02304147465437788,1.0,0.01809954751131222,1,0,1,1,0.018867924528301886,1.0,0.0,High,High,0.86970246
146,42,Bounce,151,green,145.56,234.02,-26.880000000000003,-24.96,0.05,0.125,0.075,7550,-1,1.0,1.0,0,-1,1.0,,,,144,2,2,3,1,2,2,20,3,4,0,5,0.034722222222222224,0.0,0.02702702702702703,2,3,0,4,0.05405405405405406,0.0,0.03896103896103896,High,Low,-0.80968845
147,43,Bounce,178,red,145.56,23.9,-26.880000000000003,28.8,0.015,0.5,0.075,8900,-1,1.0,0.0,1,-1,1.0,,,,171,3,3,1,2,1,8,15,5,1,5,3,0.01744186046511628,0.8333333333333334,0.005780346820809248,2,0,2,0,0.0,1.0,0.0,Low,Medium,0.7658965
148,44,Bounce,183,blue,110.44,232.1,26.880000000000003,-28.8,0.015,0.875,0.075,9150,-1,0.0,1.0,1,-1,0.0,,,,176,2,2,3,1,3,1,1,3,4,7,2,0.011363636363636364,1.0,0.022222222222222223,1,3,4,0,0.0,1.0,0.057692307692307696,Low,High,0.93375444
149,45,Bounce,236,red,110.44,21.98,26.880000000000003,24.96,0.05,0.125,0.075,11800,-1,0.0,0.0,0,-1,0.0,,,,229,1,1,2,3,1,6,17,6,2,4,6,0.02631578947368421,0.5,0.008695652173913044,3,2,2,1,0.015873015873015872,0.4,0.03076923076923077,High,Low,-0.4309045
150,0,Nonwall,238,green,145.56,119.16572,-26.880000000000003,-24.96,0.015,0.125,0.075,11900,-1,1.0,0.0,0,-1,1.0,0.0,4.0,7.0,231,2,2,3,1,2,8,12,4,8,1,3,0.01327433628318584,0.08333333333333333,0.03418803418803419,2,2,0,0,0.0,0.0,0.03508771929824561,Low,Low,-0.84628826
151,1,Nonwall,205,blue,145.56,151.41714,-26.880000000000003,24.96,0.05,0.5,0.075,10250,-1,1.0,1.0,0,-1,1.0,0.0,5.0,18.0,198,2,2,3,1,3,6,11,5,4,3,6,0.030612244897959183,0.3333333333333333,0.02,1,4,0,4,0.06060606060606061,0.0,0.05714285714285714,High,Medium,0.38160965
152,2,Nonwall,180,red,110.44,103.48572,26.880000000000003,-28.8,0.05,0.875,0.075,9000,-1,0.0,0.0,1,-1,0.0,0.0,2.0,2.0,173,1,1,2,3,1,10,17,5,2,4,3,0.017341040462427744,0.5714285714285714,0.011428571428571429,1,1,1,1,0.02857142857142857,0.5,0.027777777777777776,High,High,-0.38831496
153,3,Nonwall,174,blue,145.56,139.02856,-26.880000000000003,28.8,0.015,0.125,0.075,8700,-1,1.0,1.0,1,-1,1.0,0.0,3.0,15.0,167,3,3,1,2,3,1,13,4,2,1,2,0.011904761904761904,0.16666666666666666,0.011764705882352941,1,1,0,1,0.023809523809523808,0.0,0.023255813953488372,Low,Low,-0.775918
154,4,Nonwall,205,green,110.44,90.0,26.880000000000003,-28.8,0.015,0.5,0.075,10250,-1,0.0,0.0,1,-1,0.0,0.0,0.0,0.0,198,2,2,3,1,2,10,5,5,5,4,1,0.005128205128205128,0.4,0.025,1,3,1,0,0.0,0.25,0.05660377358490566,Low,Medium,-0.58192974
155,5,Nonwall,342,red,110.44,122.25143,26.880000000000003,24.96,0.05,0.875,0.075,17100,-1,0.0,1.0,0,-1,0.0,0.0,1.0,8.0,335,3,3,1,2,1,1,9,6,10,14,7,0.02147239263803681,0.875,0.02976190476190476,2,4,5,3,0.03571428571428571,0.8333333333333334,0.045454545454545456,High,High,0.7827616
156,6,Nonwall,281,red,145.56,158.70857,-26.880000000000003,24.96,0.05,0.125,0.075,14050,-1,1.0,1.0,0,-1,1.0,0.0,6.0,20.0,274,1,1,2,3,1,2,2,6,7,1,6,0.022388059701492536,0.07692307692307693,0.025454545454545455,2,2,1,2,0.02702702702702703,0.25,0.02631578947368421,High,Low,-0.80653965
157,7,Nonwall,186,blue,110.44,137.2,26.880000000000003,-28.8,0.015,0.5,0.075,9300,-1,0.0,0.0,1,-1,0.0,0.0,7.0,14.0,179,3,3,1,2,3,3,15,5,4,3,1,0.005649717514124294,0.3333333333333333,0.022099447513812154,1,2,2,1,0.018867924528301886,0.6666666666666666,0.03636363636363636,Low,Medium,-0.64454305
