Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,bounce_x_y,idx_pos_y_bounce,idx_y_position,last_visible_color_idx,last_visible_color,color_entered,color_next,color_after_next,correct_response,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCOVC_effective,PVC_effective,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCOVC_effective_observable,PVC_effective_observable,Hazard Rate,Contingency,cwl
86,73,Straight,425,blue,159.0,20.0,26.880000000000003,-24.96,0.05,0.5,0.075,21250,2,0.0,0.0,0,-1,,,,,400,2,2,3,1,3,10,3,7,8,7,9,0.02195121951219512,0.4666666666666667,0.019138755980861243,0,1,1,5,0.04201680672268908,1.0,0.008333333333333333,High,Medium,0.3239884
87,74,Straight,280,red,97.0,236.0,26.880000000000003,24.96,0.05,0.875,0.075,14000,0,0.0,1.0,0,-1,,,,,278,1,1,2,3,1,8,12,4,5,7,7,0.025830258302583026,0.7777777777777778,0.018115942028985508,0,2,2,2,0.038461538461538464,1.0,0.037037037037037035,High,High,-0.9490067
88,75,Straight,174,red,97.0,142.78572,-26.880000000000003,-28.8,0.015,0.125,0.075,8700,2,1.0,0.0,1,-1,,,,,149,1,1,2,3,1,9,14,3,2,0,2,0.011834319526627219,0.0,0.011695906432748537,1,1,0,1,0.013513513513513514,0.0,0.013333333333333334,Low,Low,-0.74551564
89,76,Straight,158,blue,97.0,55.081635,26.880000000000003,-28.8,0.015,0.5,0.075,7900,0,0.0,0.0,1,-1,,,,,156,3,3,1,2,3,9,1,4,0,3,1,0.006493506493506494,0.75,0.0,1,0,1,1,0.037037037037037035,1.0,0.0,Low,Medium,-0.9870551
90,77,Straight,267,green,128.0,221.93878,-26.880000000000003,24.96,0.05,0.875,0.075,13350,1,1.0,1.0,0,-1,,,,,254,1,1,2,3,2,10,15,3,5,7,4,0.015444015444015444,0.875,0.01893939393939394,1,2,3,3,0.038461538461538464,1.0,0.025,High,High,0.16660221
91,78,Straight,187,red,97.0,37.540817,-26.880000000000003,-28.8,0.05,0.125,0.075,9350,2,1.0,0.0,1,-1,,,,,162,3,3,1,2,1,4,13,3,2,2,6,0.03296703296703297,0.4,0.010869565217391304,0,0,0,3,0.043478260869565216,0.0,0.0,High,Low,0.3760486
92,79,Straight,318,blue,97.0,236.0,26.880000000000003,24.96,0.015,0.5,0.075,15900,0,0.0,1.0,0,-1,,,,,316,3,3,1,2,3,7,11,3,8,7,3,0.009771986970684038,0.6363636363636364,0.025396825396825397,0,4,2,2,0.02127659574468085,0.5,0.04081632653061224,Low,Medium,-0.98055154
93,80,Straight,226,green,128.0,197.61224,26.880000000000003,28.8,0.015,0.875,0.075,11300,1,0.0,1.0,1,-1,,,,,213,2,2,3,1,2,8,10,4,4,8,3,0.013761467889908258,1.0,0.018018018018018018,1,1,2,1,0.018518518518518517,1.0,0.01818181818181818,Low,High,-0.835801
94,81,Straight,223,green,159.0,44.15306,-26.880000000000003,-28.8,0.05,0.125,0.075,11150,0,1.0,0.0,1,-1,,,,,221,2,2,3,1,2,8,8,5,3,0,7,0.03255813953488372,0.0,0.013761467889908258,2,2,0,1,0.041666666666666664,0.0,0.07692307692307693,High,Low,-0.9359438
95,82,Straight,226,blue,128.0,193.81633,26.880000000000003,24.96,0.05,0.5,0.075,11300,1,0.0,1.0,0,-1,,,,,213,3,3,1,2,3,7,8,4,2,4,4,0.01818181818181818,0.6666666666666666,0.009009009009009009,0,1,1,0,0.0,1.0,0.017543859649122806,High,Medium,-0.789209
96,83,Straight,391,red,97.0,110.86735,-26.880000000000003,-24.96,0.015,0.875,0.075,19550,2,1.0,0.0,0,-1,,,,,366,3,3,1,2,1,6,4,8,6,14,3,0.007957559681697613,1.0,0.015665796344647518,0,4,4,1,0.010869565217391304,1.0,0.041666666666666664,Low,High,0.16427042
97,0,Bounce,171,blue,145.56,23.9,-26.880000000000003,28.8,0.015,0.125,0.075,8550,-1,1.0,0.0,1,-1,1.0,,,,164,3,3,1,2,3,3,18,4,3,0,2,0.012195121951219513,0.0,0.017964071856287425,1,0,0,0,0.0,0.0,0.0,Low,Low,-0.9290591
98,1,Bounce,169,red,110.44,23.9,26.880000000000003,28.8,0.05,0.5,0.075,8450,-1,0.0,0.0,1,-1,0.0,,,,162,1,1,2,3,1,2,10,3,3,0,5,0.03067484662576687,0.0,0.018072289156626505,1,1,0,3,0.08108108108108109,0.0,0.02631578947368421,High,Medium,-0.83002675
99,2,Bounce,217,green,145.56,21.98,-26.880000000000003,24.96,0.05,0.875,0.075,10850,-1,1.0,0.0,0,-1,1.0,,,,210,1,1,2,3,2,7,14,3,4,6,3,0.014285714285714285,0.8571428571428571,0.018691588785046728,1,2,3,0,0.0,1.0,0.047619047619047616,High,High,0.7976908
100,3,Bounce,209,blue,110.44,234.02,26.880000000000003,-24.96,0.015,0.125,0.075,10450,-1,0.0,1.0,0,-1,0.0,,,,202,3,3,1,2,3,3,12,4,2,0,1,0.0049261083743842365,0.0,0.00975609756097561,1,1,0,0,0.0,0.0,0.018867924528301886,Low,Low,-0.9708073
101,4,Bounce,283,green,145.56,234.02,-26.880000000000003,-24.96,0.015,0.5,0.075,14150,-1,1.0,1.0,0,-1,1.0,,,,276,1,1,2,3,2,1,11,5,4,3,2,0.0072992700729927005,0.3333333333333333,0.014388489208633094,1,2,2,1,0.013333333333333334,0.6666666666666666,0.025974025974025976,Low,Medium,0.3471481
102,5,Bounce,150,red,110.44,232.1,26.880000000000003,-28.8,0.05,0.875,0.075,7500,-1,0.0,1.0,1,-1,0.0,,,,143,3,3,1,2,1,3,3,4,2,4,4,0.027777777777777776,0.6666666666666666,0.0136986301369863,1,2,2,1,0.058823529411764705,0.6666666666666666,0.10526315789473684,High,High,0.6115136
103,6,Bounce,433,green,110.44,21.98,26.880000000000003,24.96,0.05,0.125,0.075,21650,-1,0.0,0.0,0,-1,0.0,,,,426,1,1,2,3,2,9,4,8,9,2,11,0.026442307692307692,0.11764705882352941,0.021176470588235293,2,4,0,6,0.05042016806722689,0.0,0.032520325203252036,High,Low,0.22265321
104,7,Bounce,188,blue,110.44,23.9,26.880000000000003,28.8,0.015,0.5,0.075,9400,-1,0.0,0.0,1,-1,0.0,,,,181,1,1,2,3,3,2,13,2,5,3,4,0.022099447513812154,0.42857142857142855,0.026881720430107527,1,3,2,2,0.04,0.5,0.05660377358490566,Low,Medium,0.054649062
105,8,Bounce,233,red,145.56,234.02,-26.880000000000003,-24.96,0.015,0.875,0.075,11650,-1,1.0,1.0,0,-1,1.0,,,,226,3,3,1,2,1,8,13,2,7,8,1,0.004464285714285714,0.8888888888888888,0.030303030303030304,1,4,5,1,0.011111111111111112,1.0,0.0425531914893617,Low,High,0.86825544
106,9,Bounce,162,green,145.56,232.1,-26.880000000000003,-28.8,0.05,0.125,0.075,8100,-1,1.0,1.0,1,-1,1.0,,,,155,2,2,3,1,2,1,12,4,1,1,6,0.03821656050955414,0.2,0.006329113924050633,2,1,0,2,0.05555555555555555,0.0,0.02702702702702703,High,Low,-0.63776255
107,10,Bounce,420,red,110.44,234.02,26.880000000000003,-24.96,0.05,0.5,0.075,21000,-1,0.0,1.0,0,-1,0.0,,,,413,2,2,3,1,1,7,12,8,9,14,8,0.019851116625310174,0.8235294117647058,0.021844660194174758,1,2,2,4,0.038461538461538464,0.6666666666666666,0.018867924528301886,High,Medium,0.08969561
108,11,Bounce,188,blue,145.56,23.9,-26.880000000000003,28.8,0.015,0.875,0.075,9400,-1,1.0,0.0,1,-1,1.0,,,,181,2,2,3,1,3,3,9,3,4,6,1,0.0055248618784530384,0.8571428571428571,0.021621621621621623,1,2,2,0,0.0,0.6666666666666666,0.03773584905660377,Low,High,0.83372796
109,12,Bounce,243,red,110.44,232.1,26.880000000000003,-28.8,0.015,0.125,0.075,12150,-1,0.0,1.0,1,-1,0.0,,,,236,1,1,2,3,1,2,14,5,5,1,2,0.008583690987124463,0.1,0.02100840336134454,1,4,1,0,0.0,0.2,0.07547169811320754,Low,Low,-0.85474926
110,13,Bounce,222,green,110.44,234.02,26.880000000000003,-24.96,0.05,0.5,0.075,11100,-1,0.0,1.0,0,-1,0.0,,,,215,1,1,2,3,2,6,5,4,2,6,6,0.027777777777777776,1.0,0.009174311926605505,1,1,2,2,0.03076923076923077,1.0,0.015151515151515152,High,Medium,0.8448815
111,14,Bounce,178,blue,145.56,23.9,-26.880000000000003,28.8,0.05,0.875,0.075,8900,-1,1.0,0.0,1,-1,1.0,,,,171,2,2,3,1,3,10,17,4,4,6,3,0.01764705882352941,0.75,0.022988505747126436,1,1,2,1,0.021739130434782608,1.0,0.02127659574468085,High,High,0.6983048
112,15,Bounce,211,blue,145.56,23.9,-26.880000000000003,28.8,0.015,0.125,0.075,10550,-1,1.0,0.0,1,-1,1.0,,,,204,3,3,1,2,3,3,17,3,6,3,0,0.0,0.3333333333333333,0.028846153846153848,1,4,2,0,0.0,0.4,0.05,Low,Low,-0.6666667
113,16,Bounce,333,green,110.44,21.98,26.880000000000003,24.96,0.015,0.5,0.075,16650,-1,0.0,0.0,0,-1,0.0,,,,326,1,1,2,3,2,9,18,7,4,7,2,0.006211180124223602,0.6363636363636364,0.012269938650306749,2,1,2,0,0.0,0.6666666666666666,0.012048192771084338,Low,Medium,0.62615246
114,17,Bounce,166,red,145.56,234.02,-26.880000000000003,-24.96,0.05,0.875,0.075,8300,-1,1.0,1.0,0,-1,1.0,,,,159,3,3,1,2,1,6,6,3,3,5,3,0.01875,0.8333333333333334,0.018404907975460124,1,0,1,0,0.0,1.0,0.0,High,High,0.7610305
115,18,Bounce,181,red,145.56,23.9,-26.880000000000003,28.8,0.05,0.125,0.075,9050,-1,1.0,0.0,1,-1,1.0,,,,174,1,1,2,3,1,9,13,5,1,2,3,0.017142857142857144,0.3333333333333333,0.005681818181818182,2,0,0,0,0.0,0.0,0.0,High,Low,-0.6024027
116,19,Bounce,310,green,110.44,232.1,26.880000000000003,-28.8,0.015,0.5,0.075,15500,-1,0.0,1.0,1,-1,0.0,,,,303,1,1,2,3,2,3,5,6,7,7,1,0.003367003367003367,0.5384615384615384,0.023026315789473683,2,1,2,0,0.0,0.6666666666666666,0.012195121951219513,Low,Medium,0.5368432
117,20,Bounce,345,blue,145.56,21.98,-26.880000000000003,24.96,0.015,0.875,0.075,17250,-1,1.0,0.0,0,-1,1.0,,,,338,2,2,3,1,3,2,6,8,3,10,3,0.008982035928143712,0.9090909090909091,0.008902077151335312,1,2,3,2,0.024390243902439025,1.0,0.023809523809523808,Low,High,0.8658811
118,21,Bounce,205,red,145.56,232.1,-26.880000000000003,-28.8,0.05,0.125,0.075,10250,-1,1.0,1.0,1,-1,1.0,,,,198,1,1,2,3,1,8,5,6,2,1,6,0.030456852791878174,0.125,0.010050251256281407,1,2,1,1,0.04,0.3333333333333333,0.07407407407407407,High,Low,-0.7287808
119,22,Bounce,225,green,110.44,234.02,26.880000000000003,-24.96,0.05,0.5,0.075,11250,-1,0.0,1.0,0,-1,0.0,,,,218,1,1,2,3,2,6,15,4,4,2,3,0.013824884792626729,0.25,0.01809954751131222,1,3,2,1,0.014285714285714285,0.5,0.0410958904109589,High,Medium,0.28800827
120,23,Bounce,275,blue,110.44,21.98,26.880000000000003,24.96,0.015,0.875,0.075,13750,-1,0.0,0.0,0,-1,0.0,,,,268,2,2,3,1,3,1,16,5,7,12,2,0.0076045627376425855,1.0,0.025925925925925925,2,3,5,0,0.0,1.0,0.0379746835443038,Low,High,0.9552399
121,24,Bounce,208,green,145.56,232.1,-26.880000000000003,-28.8,0.015,0.125,0.075,10400,-1,1.0,1.0,1,-1,1.0,,,,201,1,1,2,3,2,10,5,5,3,2,1,0.005,0.25,0.014778325123152709,1,2,1,1,0.029411764705882353,0.3333333333333333,0.05555555555555555,Low,Low,0.26453686
122,25,Bounce,151,red,110.44,21.98,26.880000000000003,24.96,0.05,0.5,0.075,7550,-1,0.0,0.0,0,-1,0.0,,,,144,3,3,1,2,1,10,7,2,3,4,3,0.02054794520547945,0.8,0.020134228187919462,1,2,2,1,0.022727272727272728,0.6666666666666666,0.043478260869565216,High,Medium,0.72865695
123,26,Bounce,210,blue,145.56,21.98,-26.880000000000003,24.96,0.05,0.875,0.075,10500,-1,1.0,0.0,0,-1,1.0,,,,203,2,2,3,1,3,6,17,3,5,8,3,0.01485148514851485,1.0,0.024154589371980676,1,3,4,1,0.01694915254237288,1.0,0.04838709677419355,High,High,0.91419744
124,27,Bounce,191,blue,110.44,232.1,26.880000000000003,-28.8,0.015,0.125,0.075,9550,-1,0.0,1.0,1,-1,0.0,,,,184,3,3,1,2,3,3,11,2,5,2,2,0.010869565217391304,0.2857142857142857,0.026455026455026454,1,3,0,1,0.019230769230769232,0.0,0.05454545454545454,Low,Low,-0.669452
125,28,Bounce,299,red,145.56,21.98,-26.880000000000003,24.96,0.015,0.5,0.075,14950,-1,1.0,0.0,0,-1,1.0,,,,292,3,3,1,2,1,8,16,6,4,6,0,0.0,0.6,0.013651877133105802,1,3,3,0,0.0,0.75,0.037037037037037035,Low,Medium,0.6
126,29,Bounce,291,green,110.44,232.1,26.880000000000003,-28.8,0.05,0.875,0.075,14550,-1,0.0,1.0,1,-1,0.0,,,,284,1,1,2,3,2,7,4,6,4,9,8,0.028469750889679714,0.9,0.014035087719298246,1,1,2,2,0.031746031746031744,1.0,0.015625,High,High,0.7719655
127,30,Bounce,163,green,145.56,23.9,-26.880000000000003,28.8,0.05,0.125,0.075,8150,-1,1.0,0.0,1,-1,1.0,,,,156,2,2,3,1,2,3,1,5,2,3,4,0.02564102564102564,0.42857142857142855,0.012658227848101266,2,1,0,2,0.06666666666666667,0.0,0.03225806451612903,High,Low,-0.4929506
128,31,Bounce,308,red,110.44,23.9,26.880000000000003,28.8,0.015,0.5,0.075,15400,-1,0.0,0.0,1,-1,0.0,,,,301,3,3,1,2,1,10,6,8,2,5,5,0.016778523489932886,0.5,0.006666666666666667,4,0,2,1,0.013513513513513514,0.5,0.0,Low,Medium,0.49802676
129,32,Bounce,304,blue,145.56,232.1,-26.880000000000003,-28.8,0.015,0.875,0.075,15200,-1,1.0,1.0,1,-1,1.0,,,,297,2,2,3,1,3,7,18,6,8,12,3,0.010344827586206896,0.8571428571428571,0.026845637583892617,1,3,4,0,0.0,1.0,0.07692307692307693,Low,High,0.8137341
130,33,Bounce,153,red,110.44,21.98,26.880000000000003,24.96,0.05,0.125,0.075,7650,-1,0.0,0.0,0,-1,0.0,,,,146,1,1,2,3,1,1,7,4,2,2,3,0.02040816326530612,0.3333333333333333,0.013422818791946308,1,0,0,1,0.034482758620689655,0.0,0.0,High,Low,-0.5911115
131,34,Bounce,230,blue,145.56,234.02,-26.880000000000003,-24.96,0.05,0.5,0.075,11500,-1,1.0,1.0,0,-1,1.0,,,,223,2,2,3,1,3,8,15,5,3,5,6,0.02702702702702703,0.625,0.013333333333333334,1,2,2,2,0.04878048780487805,0.6666666666666666,0.046511627906976744,High,Medium,0.5835105
132,35,Bounce,161,green,110.44,234.02,26.880000000000003,-24.96,0.015,0.875,0.075,8050,-1,0.0,1.0,0,-1,0.0,,,,154,1,1,2,3,2,3,14,3,4,7,0,0.0,1.0,0.02531645569620253,1,3,4,0,0.0,1.0,0.0625,Low,High,1.0
133,36,Bounce,164,red,110.44,23.9,26.880000000000003,28.8,0.015,0.125,0.075,8200,-1,0.0,0.0,1,-1,0.0,,,,157,1,1,2,3,1,5,14,4,1,0,2,0.012578616352201259,0.0,0.00625,2,1,0,0,0.0,0.0,0.03125,Low,Low,-0.9269005
134,37,Bounce,391,green,145.56,234.02,-26.880000000000003,-24.96,0.05,0.5,0.075,19550,-1,1.0,1.0,0,-1,1.0,,,,384,2,2,3,1,2,2,1,7,12,6,10,0.026881720430107527,0.3157894736842105,0.03125,2,3,3,4,0.041237113402061855,0.6,0.03,High,Medium,-0.5843244
135,38,Bounce,231,blue,110.44,234.02,26.880000000000003,-24.96,0.05,0.875,0.075,11550,-1,0.0,1.0,0,-1,0.0,,,,224,2,2,3,1,3,9,2,4,5,8,6,0.02702702702702703,0.8888888888888888,0.022026431718061675,1,2,3,2,0.03076923076923077,1.0,0.029850746268656716,High,High,0.77017564
136,39,Bounce,161,blue,145.56,23.9,-26.880000000000003,28.8,0.015,0.125,0.075,8050,-1,1.0,0.0,1,-1,1.0,,,,154,3,3,1,2,3,4,15,4,1,0,3,0.019230769230769232,0.0,0.006369426751592357,1,1,0,1,0.034482758620689655,0.0,0.03333333333333333,Low,Low,-0.8901567
137,40,Bounce,239,red,145.56,23.9,-26.880000000000003,28.8,0.015,0.5,0.075,11950,-1,1.0,0.0,1,-1,1.0,,,,232,3,3,1,2,1,5,3,6,2,5,0,0.0,0.625,0.008583690987124463,2,0,2,0,0.0,1.0,0.0,Low,Medium,0.625
138,41,Bounce,272,green,110.44,234.02,26.880000000000003,-24.96,0.05,0.875,0.075,13600,-1,0.0,1.0,0,-1,0.0,,,,265,1,1,2,3,2,5,2,5,5,8,6,0.022900763358778626,0.8,0.018726591760299626,1,2,3,2,0.03125,1.0,0.030303030303030304,High,High,0.7208359
139,0,Nonwall,191,green,110.44,90.0,26.880000000000003,-28.8,0.015,0.125,0.075,9550,-1,0.0,0.0,1,-1,0.0,0.0,0.0,0.0,184,2,2,3,1,2,10,4,4,5,0,2,0.01098901098901099,0.0,0.026737967914438502,1,2,0,0,0.0,0.0,0.05405405405405406,Low,Low,-0.93587667
140,1,Nonwall,203,red,145.56,133.74857,-26.880000000000003,-24.96,0.05,0.5,0.075,10150,-1,1.0,0.0,0,-1,1.0,0.0,6.0,18.0,196,1,1,2,3,1,10,12,4,3,1,6,0.030612244897959183,0.14285714285714285,0.01507537688442211,1,1,0,3,0.057692307692307696,0.0,0.018867924528301886,High,Medium,-0.7134977
141,2,Nonwall,237,blue,110.44,123.71429,26.880000000000003,-28.8,0.05,0.875,0.075,11850,-1,0.0,0.0,1,-1,0.0,0.0,5.0,12.0,230,2,2,3,1,3,2,5,6,3,7,5,0.021929824561403508,0.7777777777777778,0.012987012987012988,1,2,2,2,0.03278688524590164,0.6666666666666666,0.031746031746031744,High,High,0.7072134
142,3,Nonwall,336,green,145.56,139.02856,-26.880000000000003,28.8,0.015,0.125,0.075,16800,-1,1.0,1.0,1,-1,1.0,0.0,3.0,21.0,329,2,2,3,1,2,6,9,7,7,1,0,0.0,0.07142857142857142,0.02127659574468085,1,4,0,0,0.0,0.0,0.07142857142857142,Low,Low,-0.9285714
143,4,Nonwall,362,red,145.56,166.0,-26.880000000000003,24.96,0.015,0.5,0.075,18100,-1,1.0,1.0,0,-1,1.0,0.0,7.0,29.0,355,3,3,1,2,1,8,4,4,10,9,4,0.011494252873563218,0.6428571428571429,0.027932960893854747,1,3,3,2,0.025974025974025976,0.75,0.0375,Low,Medium,0.6230429
144,5,Nonwall,304,blue,110.44,122.25143,26.880000000000003,24.96,0.05,0.875,0.075,15200,-1,0.0,1.0,0,-1,0.0,0.0,1.0,11.0,297,2,2,3,1,3,1,14,5,5,8,5,0.017006802721088437,0.8,0.016722408026755852,1,2,3,0,0.0,1.0,0.022988505747126436,High,High,0.74056625
145,6,Nonwall,154,blue,110.44,90.0,26.880000000000003,-28.8,0.05,0.125,0.075,7700,-1,0.0,0.0,1,-1,0.0,0.0,0.0,0.0,147,2,2,3,1,3,2,11,5,2,1,4,0.027210884353741496,0.14285714285714285,0.013422818791946308,1,1,0,2,0.07142857142857142,0.0,0.034482758620689655,High,Low,0.2430338
146,7,Nonwall,229,red,145.56,116.97143,-26.880000000000003,-28.8,0.015,0.5,0.075,11450,-1,1.0,0.0,1,-1,1.0,0.0,4.0,8.0,222,3,3,1,2,1,6,14,4,6,2,4,0.0182648401826484,0.2,0.02666666666666667,1,3,1,2,0.02702702702702703,0.25,0.03896103896103896,Low,Medium,0.25903523
147,8,Nonwall,181,green,110.44,119.16572,26.880000000000003,-24.96,0.015,0.875,0.075,9050,-1,0.0,0.0,0,-1,0.0,0.0,4.0,10.0,174,1,1,2,3,2,3,4,5,3,8,0,0.0,1.0,0.017045454545454544,2,1,3,0,0.0,1.0,0.019230769230769232,Low,High,1.0
148,9,Nonwall,334,green,145.56,158.70857,-26.880000000000003,24.96,0.05,0.125,0.075,16700,-1,1.0,1.0,0,-1,1.0,0.0,6.0,27.0,327,1,1,2,3,2,2,18,6,6,1,11,0.034161490683229816,0.08333333333333333,0.018292682926829267,2,3,0,3,0.03225806451612903,0.0,0.03125,High,Low,0.22563845
149,10,Nonwall,243,blue,110.44,118.8,26.880000000000003,28.8,0.05,0.5,0.075,12150,-1,0.0,1.0,1,-1,0.0,0.0,0.0,9.0,236,1,1,2,3,3,7,2,4,5,6,4,0.017094017094017096,0.6666666666666666,0.02092050209205021,1,3,2,1,0.014705882352941176,0.5,0.04225352112676056,High,Medium,0.06409286
150,11,Nonwall,187,red,145.56,151.41714,-26.880000000000003,24.96,0.015,0.875,0.075,9350,-1,1.0,1.0,0,-1,1.0,0.0,5.0,25.0,180,3,3,1,2,1,2,15,5,3,7,1,0.00558659217877095,0.875,0.016483516483516484,2,1,2,0,0.0,0.6666666666666666,0.019230769230769232,Low,High,0.8501542
151,12,Nonwall,285,green,145.56,104.582855,-26.880000000000003,-24.96,0.015,0.125,0.075,14250,-1,1.0,0.0,0,-1,1.0,0.0,2.0,4.0,278,2,2,3,1,2,10,13,5,6,1,2,0.0072992700729927005,0.09090909090909091,0.02142857142857143,1,5,1,0,0.0,0.16666666666666666,0.07352941176470588,Low,Low,-0.8700737
152,13,Nonwall,155,blue,145.56,144.12572,-26.880000000000003,24.96,0.05,0.5,0.075,7750,-1,1.0,1.0,0,-1,1.0,0.0,4.0,23.0,148,3,3,1,2,3,10,18,4,2,4,4,0.026845637583892617,0.6666666666666666,0.013245033112582781,1,1,1,1,0.019230769230769232,0.5,0.018867924528301886,High,Medium,-0.2897016
153,14,Nonwall,155,red,110.44,103.48572,26.880000000000003,-28.8,0.05,0.875,0.075,7750,-1,0.0,0.0,1,-1,0.0,0.0,2.0,3.0,148,3,3,1,2,1,1,8,3,3,4,3,0.020134228187919462,0.6666666666666666,0.019736842105263157,1,1,2,1,0.043478260869565216,1.0,0.041666666666666664,High,High,0.6265542
154,15,Nonwall,157,green,110.44,130.45714,26.880000000000003,-28.8,0.015,0.125,0.075,7850,-1,0.0,0.0,1,-1,0.0,0.0,6.0,16.0,150,2,2,3,1,2,1,15,4,2,2,0,0.0,0.3333333333333333,0.013071895424836602,1,2,2,0,0.0,0.6666666666666666,0.03278688524590164,Low,Low,-0.6666667
155,16,Nonwall,213,blue,145.56,129.54286,-26.880000000000003,24.96,0.015,0.5,0.075,10650,-1,1.0,1.0,0,-1,1.0,0.0,2.0,15.0,206,2,2,3,1,3,7,15,5,3,4,2,0.00975609756097561,0.5,0.014423076923076924,2,1,3,0,0.0,1.0,0.01694915254237288,Low,Medium,0.49931356
156,17,Nonwall,356,red,110.44,152.51428,26.880000000000003,28.8,0.05,0.875,0.075,17800,-1,0.0,1.0,1,-1,0.0,0.0,5.0,26.0,349,3,3,1,2,1,7,6,7,6,10,8,0.023323615160349854,0.7692307692307693,0.017191977077363897,1,1,2,2,0.025974025974025976,1.0,0.01282051282051282,High,High,0.69655097
157,18,Nonwall,180,red,110.44,137.2,26.880000000000003,-28.8,0.05,0.125,0.075,9000,-1,0.0,0.0,1,-1,0.0,0.0,7.0,20.0,173,1,1,2,3,1,5,6,3,4,2,3,0.017341040462427744,0.2857142857142857,0.022598870056497175,1,1,0,1,0.019230769230769232,0.0,0.018867924528301886,High,Low,-0.6443877
158,19,Nonwall,259,blue,110.44,111.87428,26.880000000000003,-24.96,0.015,0.5,0.075,12950,-1,0.0,0.0,0,-1,0.0,0.0,3.0,6.0,252,2,2,3,1,3,7,17,5,5,7,1,0.004016064257028112,0.7,0.01968503937007874,1,3,3,1,0.010309278350515464,0.75,0.03,Low,Medium,0.6903868
159,20,Nonwall,151,green,145.56,122.25143,-26.880000000000003,24.96,0.015,0.875,0.075,7550,-1,1.0,1.0,0,-1,1.0,0.0,1.0,11.0,144,1,1,2,3,2,4,14,3,2,5,0,0.0,1.0,0.013513513513513514,1,0,1,0,0.0,1.0,0.0,Low,High,1.0
160,21,Nonwall,183,blue,145.56,125.542854,-26.880000000000003,28.8,0.05,0.125,0.075,9150,-1,1.0,1.0,1,-1,1.0,0.0,1.0,13.0,176,3,3,1,2,3,6,8,5,4,0,6,0.034482758620689655,0.0,0.02247191011235955,1,2,0,2,0.04,0.0,0.038461538461538464,High,Low,-0.81087834
161,22,Nonwall,271,green,145.56,137.2,-26.880000000000003,-28.8,0.05,0.5,0.075,13550,-1,1.0,0.0,1,-1,1.0,0.0,7.0,20.0,264,2,2,3,1,2,4,3,6,5,1,4,0.015384615384615385,0.09090909090909091,0.018867924528301886,2,1,0,2,0.022727272727272728,0.0,0.011235955056179775,High,Medium,-0.82870346
162,23,Nonwall,164,red,110.44,136.83429,26.880000000000003,24.96,0.015,0.875,0.075,8200,-1,0.0,1.0,0,-1,0.0,0.0,3.0,19.0,157,3,3,1,2,1,2,17,4,2,6,3,0.0189873417721519,1.0,0.0125,1,1,2,2,0.0625,1.0,0.030303030303030304,Low,High,0.891478
163,24,Nonwall,188,red,145.56,136.83429,-26.880000000000003,24.96,0.015,0.125,0.075,9400,-1,1.0,1.0,0,-1,1.0,0.0,3.0,19.0,181,1,1,2,3,1,4,17,5,2,0,1,0.0055248618784530384,0.0,0.01092896174863388,1,2,0,0,0.0,0.0,0.03773584905660377,Low,Low,-0.96730864
164,25,Nonwall,155,blue,110.44,114.96,26.880000000000003,24.96,0.05,0.5,0.075,7750,-1,0.0,1.0,0,-1,0.0,0.0,0.0,7.0,148,3,3,1,2,3,8,1,3,3,3,3,0.020134228187919462,0.5,0.019736842105263157,1,2,1,1,0.020833333333333332,0.3333333333333333,0.04,High,Medium,-0.44543695
165,26,Nonwall,234,green,145.56,126.457146,-26.880000000000003,-24.96,0.05,0.875,0.075,11700,-1,1.0,0.0,0,-1,1.0,0.0,5.0,14.0,227,1,1,2,3,2,5,1,4,5,8,4,0.017777777777777778,0.8888888888888888,0.021739130434782608,1,4,5,2,0.019801980198019802,1.0,0.0380952380952381,High,High,0.80911946
166,27,Nonwall,294,blue,110.44,110.22857,26.880000000000003,-28.8,0.015,0.125,0.075,14700,-1,0.0,0.0,1,-1,0.0,0.0,3.0,5.0,287,2,2,3,1,3,10,1,6,6,5,4,0.014184397163120567,0.4166666666666667,0.020833333333333332,1,4,3,1,0.009345794392523364,0.6,0.036036036036036036,Low,Low,0.42868567
167,28,Nonwall,258,red,145.56,145.77142,-26.880000000000003,28.8,0.015,0.5,0.075,12900,-1,1.0,1.0,1,-1,1.0,0.0,4.0,24.0,251,3,3,1,2,1,8,11,5,5,9,0,0.0,0.9,0.019762845849802372,3,2,5,0,0.0,1.0,0.025974025974025976,Low,Medium,0.9
168,29,Nonwall,432,green,110.44,123.71429,26.880000000000003,-28.8,0.05,0.875,0.075,21600,-1,0.0,0.0,1,-1,0.0,0.0,5.0,12.0,425,1,1,2,3,2,9,6,8,9,16,10,0.024096385542168676,0.9411764705882353,0.02122641509433962,1,4,5,4,0.03076923076923077,1.0,0.029850746268656716,High,High,0.82081455
