,idx,trial,idx_position,side_left_right,side_top_bottom,idx_velocity_y,length,Block,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,Dir Base,Dir Block,Dir Video,Path Video,Path Color Changes,Path Parameters,idx_time
63,29,straight,,0.0,0.0,0.0,189,5,blue,149.33333,103.04593,27.306666666666665,-20.48,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_7/video_7_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_7/video_7_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_7/video_7_parameters.csv,4.0
64,44,bounce,1.0,1.0,1.0,1.0,211,5,green,138.66667,235.33333,-27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_8,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_8/video_8_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_8/video_8_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_8/video_8_parameters.csv,
65,50,bounce,8.0,1.0,1.0,0.0,234,5,red,117.333336,231.6,-27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_9,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_9/video_9_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_9/video_9_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_9/video_9_parameters.csv,
66,6,bounce,6.0,1.0,0.0,0.0,190,5,blue,117.333336,24.4,-27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_10,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_10/video_10_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_10/video_10_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_10/video_10_parameters.csv,
67,0,bounce,0.0,0.0,1.0,0.0,187,5,red,106.666664,239.6,27.306666666666665,-20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_11,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_11/video_11_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_11/video_11_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_11/video_11_parameters.csv,
68,14,catch,,,,,186,5,red,69.5,236.0,-27.306666666666665,-34.13333333333333,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_12,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_12/video_12_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_12/video_12_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_12/video_12_parameters.csv,
69,77,bounce,7.0,1.0,1.0,0.0,188,5,red,117.333336,231.6,-27.306666666666665,-20.48,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_13,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_13/video_13_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_13/video_13_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_13/video_13_parameters.csv,
70,114,straight,,1.0,1.0,1.0,191,5,green,106.666664,228.45432,-27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_14,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_14/video_14_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_14/video_14_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_5/video_14/video_14_parameters.csv,4.0
71,86,bounce,1.0,1.0,1.0,0.0,238,6,red,138.66667,239.6,-27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_1/video_1_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_1/video_1_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_1/video_1_parameters.csv,
72,31,straight,,0.0,1.0,0.0,189,6,red,117.333336,101.98163,27.306666666666665,20.48,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_2/video_2_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_2/video_2_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_2/video_2_parameters.csv,1.0
73,27,straight,,1.0,1.0,0.0,279,6,red,128.0,102.25422,-27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_3/video_3_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_3/video_3_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_3/video_3_parameters.csv,2.0
74,28,straight,,0.0,0.0,0.0,193,6,green,138.66667,134.3277,27.306666666666665,-20.48,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_4/video_4_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_4/video_4_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_4/video_4_parameters.csv,3.0
75,81,straight,,0.0,1.0,0.0,215,6,red,117.333336,140.2726,27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_5/video_5_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_5/video_5_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_5/video_5_parameters.csv,1.0
76,76,bounce,6.0,0.0,0.0,1.0,237,6,blue,138.66667,34.0,27.306666666666665,34.13333333333333,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_6/video_6_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_6/video_6_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_6/video_6_parameters.csv,
77,42,bounce,14.0,0.0,0.0,1.0,271,6,blue,149.33333,74.0,27.306666666666665,34.13333333333333,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_7/video_7_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_7/video_7_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_7/video_7_parameters.csv,
78,3,straight,,0.0,1.0,1.0,211,6,blue,138.66667,236.0,27.306666666666665,34.13333333333333,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_8,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_8/video_8_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_8/video_8_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_8/video_8_parameters.csv,3.0
79,89,bounce,4.0,0.0,0.0,1.0,187,6,green,128.0,20.666666,27.306666666666665,34.13333333333333,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_9,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_9/video_9_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_9/video_9_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_9/video_9_parameters.csv,
80,113,straight,,1.0,0.0,1.0,201,6,green,117.333336,66.90963,-27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_10,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_10/video_10_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_10/video_10_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_10/video_10_parameters.csv,3.0
81,15,catch,,,,,186,6,blue,219.5,212.0,-27.306666666666665,-20.48,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_11,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_11/video_11_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_11/video_11_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_11/video_11_parameters.csv,
82,24,bounce,10.0,0.0,0.0,0.0,217,6,blue,149.33333,32.4,27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_12,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_12/video_12_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_12/video_12_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_12/video_12_parameters.csv,
83,15,bounce,1.0,0.0,1.0,1.0,244,6,blue,117.333336,235.33333,27.306666666666665,-34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_13,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_13/video_13_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_13/video_13_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_13/video_13_parameters.csv,
84,95,straight,,1.0,1.0,0.0,189,6,green,149.33333,84.990814,-27.306666666666665,20.48,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_14,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_14/video_14_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_14/video_14_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_6/video_14/video_14_parameters.csv,0.0
85,29,bounce,0.0,1.0,1.0,1.0,187,7,blue,149.33333,235.33333,-27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_1/video_1_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_1/video_1_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_1/video_1_parameters.csv,
86,79,straight,,0.0,1.0,0.0,187,7,blue,149.33333,200.40889,27.306666666666665,20.48,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_2/video_2_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_2/video_2_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_2/video_2_parameters.csv,4.0
87,71,straight,,0.0,1.0,1.0,204,7,red,117.333336,124.63605,27.306666666666665,34.13333333333333,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_3/video_3_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_3/video_3_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_3/video_3_parameters.csv,1.0
88,5,bounce,5.0,1.0,1.0,0.0,196,7,red,128.0,231.6,-27.306666666666665,-20.48,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_4/video_4_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_4/video_4_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_4/video_4_parameters.csv,
89,78,straight,,1.0,1.0,1.0,219,7,green,117.333336,228.18173,-27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_5/video_5_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_5/video_5_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_5/video_5_parameters.csv,3.0
90,48,bounce,6.0,1.0,0.0,0.0,264,7,green,117.333336,24.4,-27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_6/video_6_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_6/video_6_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_6/video_6_parameters.csv,
91,129,bounce,2.0,1.0,1.0,1.0,202,7,green,138.66667,235.33333,-27.306666666666665,-34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_7/video_7_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_7/video_7_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_7/video_7_parameters.csv,
92,34,bounce,6.0,0.0,0.0,1.0,217,7,red,138.66667,34.0,27.306666666666665,34.13333333333333,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_8,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_8/video_8_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_8/video_8_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_8/video_8_parameters.csv,
93,44,straight,,0.0,1.0,1.0,187,7,red,149.33333,224.68149,27.306666666666665,34.13333333333333,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_9,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_9/video_9_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_9/video_9_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_9/video_9_parameters.csv,4.0
94,43,straight,,1.0,0.0,1.0,243,7,blue,117.333336,74.7279,-27.306666666666665,-34.13333333333333,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_10,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_10/video_10_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_10/video_10_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_10/video_10_parameters.csv,3.0
95,116,bounce,3.0,1.0,0.0,0.0,237,7,green,128.0,16.4,-27.306666666666665,20.48,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_11,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_11/video_11_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_11/video_11_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_182701/videos/block_7/video_11/video_11_parameters.csv,
