Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,last_visible_color_idx,last_visible_color_idx_cent,last_visible_color_idx_inner,last_visible_color,color_entered,color_next,color_after_next,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCNVC_effective_ps,PCCOVC_effective,PVC_effective,PVC_effective_ps,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCNVC_effective_observable_ps,PCCOVC_effective_observable,PVC_effective_observable,PVC_effective_observable_ps,Hazard Rate,Contingency,correct_response,PCCNVC_adjusted,cwl
74,63,Straight,176,red,97.0,20.0,28.16,-25.6,0.00875,0.05,0.0,8800,0,0.0,0.0,0,-1,,167,171,174,1,1,2,3,5,12,3,0,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-1.0
75,64,Straight,193,blue,97.0,20.0,-28.16,-30.72,0.00875,0.49999999999999994,0.0,9650,2,1.0,0.0,1,-1,,162,166,169,3,3,1,2,1,10,4,0,4,0,0.0,0.0,1.0,0.0,0.0,4,0,4,0,0.0,0.0,1.0,0.0,0.0,Low,Medium,3,0.005331456265398958,-1.0
76,65,Straight,196,blue,128.0,236.0,-28.16,30.72,0.15,0.95,0.0,9800,1,1.0,1.0,1,-1,,176,180,183,2,2,3,1,10,2,4,0,3,5,0.028409090909090908,0.5681818181818182,0.75,0.0,0.0,3,0,2,4,0.03389830508474576,0.6779661016949152,0.6666666666666666,0.0,0.0,High,High,3,0.037610398930572435,0.261697
77,66,Straight,157,green,128.0,185.5065,-28.16,30.72,0.15,0.05,0.0,7850,1,1.0,1.0,1,-1,,137,141,144,2,2,3,1,4,10,4,0,0,7,0.051094890510948905,1.0218978102189782,0.0,0.0,0.0,4,0,0,5,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,High,Low,2,0.037610398930572435,-0.52830505
78,67,Straight,189,blue,97.0,218.54546,-28.16,30.72,0.00875,0.49999999999999994,0.0,9450,2,1.0,1.0,1,-1,,158,162,165,3,3,1,2,1,14,4,0,1,1,0.006329113924050633,0.12658227848101267,0.25,0.0,0.0,4,0,1,1,0.009523809523809525,0.19047619047619047,0.25,0.0,0.0,Low,Medium,3,0.005331456265398958,-0.85910976
79,68,Straight,154,green,97.0,107.27273,28.16,-30.72,0.00875,0.95,0.0,7700,0,0.0,0.0,1,-1,,145,149,152,2,2,3,1,7,16,4,0,4,0,0.0,0.0,1.0,0.0,0.0,4,0,4,0,0.0,0.0,1.0,0.0,0.0,Low,High,2,0.005331456265398958,-1.0
80,69,Straight,204,red,97.0,144.7013,-28.16,25.6,0.15,0.05,0.0,10200,2,1.0,1.0,0,-1,,173,177,180,3,3,1,2,10,6,3,0,0,8,0.046242774566473986,0.9248554913294798,0.0,0.0,0.0,3,0,0,6,0.05217391304347826,1.0434782608695652,0.0,0.0,0.0,High,Low,1,0.037610398930572435,0.39244962
81,70,Straight,191,blue,97.0,74.77922,28.16,-25.6,0.15,0.49999999999999994,0.0,9550,0,0.0,0.0,0,-1,,182,186,189,3,3,1,2,9,13,4,0,2,6,0.03296703296703297,0.6593406593406593,0.5,0.0,0.0,2,0,2,4,0.03225806451612903,0.6451612903225806,1.0,0.0,0.0,High,Medium,3,0.037610398930572435,-0.93515277
82,71,Straight,193,green,128.0,119.63636,28.16,-25.6,0.00875,0.95,0.0,9650,1,0.0,0.0,0,-1,,173,177,180,2,2,3,1,10,14,4,0,3,0,0.0,0.0,0.75,0.0,0.0,4,0,3,0,0.0,0.0,0.75,0.0,0.0,Low,High,2,0.005331456265398958,-1.0
83,72,Straight,165,green,128.0,57.87013,-28.16,-30.72,0.00875,0.05,0.0,8250,1,1.0,0.0,1,-1,,145,149,152,2,2,3,1,10,9,4,0,0,1,0.006896551724137931,0.13793103448275862,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,2,0.005331456265398958,-0.91405004
84,73,Straight,175,blue,97.0,93.03896,28.16,-25.6,0.15,0.49999999999999994,0.0,8750,0,0.0,0.0,0,-1,,166,170,173,3,3,1,2,10,5,4,0,3,7,0.04216867469879518,0.8433734939759037,0.75,0.0,0.0,2,0,1,5,0.046296296296296294,0.9259259259259259,0.5,0.0,0.0,High,Medium,3,0.037610398930572435,-0.91744083
85,74,Straight,203,blue,97.0,107.27273,-28.16,-30.72,0.15,0.95,0.0,10150,2,1.0,0.0,1,-1,,172,176,179,3,3,1,2,6,2,5,0,5,7,0.040697674418604654,0.813953488372093,1.0,0.0,0.0,5,0,5,5,0.043859649122807015,0.8771929824561403,1.0,0.0,0.0,High,High,3,0.037610398930572435,-0.4262239
86,75,Straight,305,blue,97.0,217.74026,28.16,25.6,0.00875,0.05,0.0,15250,0,0.0,1.0,0,-1,,296,300,303,3,3,1,2,10,13,7,0,2,2,0.006756756756756757,0.13513513513513514,0.2857142857142857,0.0,0.0,6,0,2,2,0.009569377990430622,0.19138755980861244,0.3333333333333333,0.0,0.0,Low,Low,3,0.005331456265398958,-0.98653215
87,76,Straight,231,green,97.0,131.27272,-28.16,30.72,0.00875,0.49999999999999994,0.0,11550,2,1.0,1.0,1,-1,,200,204,207,1,1,2,3,2,2,6,0,1,0,0.0,0.0,0.16666666666666666,0.0,0.0,6,0,1,0,0.0,0.0,0.16666666666666666,0.0,0.0,Low,Medium,2,0.005331456265398958,0.0
88,77,Straight,200,blue,128.0,136.36363,28.16,25.6,0.15,0.95,0.0,10000,1,0.0,1.0,0,-1,,180,184,187,3,3,1,2,9,15,4,0,4,6,0.03333333333333333,0.6666666666666666,1.0,0.0,0.0,4,0,4,4,0.03278688524590164,0.6557377049180327,1.0,0.0,0.0,High,High,3,0.037610398930572435,-0.65112156
89,78,Straight,171,blue,159.0,60.83117,-28.16,-25.6,0.15,0.05,0.0,8550,0,1.0,0.0,0,-1,,162,166,169,3,3,1,2,7,1,4,0,0,7,0.043209876543209874,0.8641975308641975,0.0,0.0,0.0,2,0,0,4,0.0380952380952381,0.7619047619047619,0.0,0.0,0.0,High,Low,3,0.037610398930572435,-0.91544735
90,79,Straight,158,red,128.0,95.74026,-28.16,-30.72,0.00875,0.49999999999999994,0.0,7900,1,1.0,0.0,1,-1,,138,142,145,3,3,1,2,6,14,3,0,2,1,0.007246376811594203,0.14492753623188406,0.6666666666666666,0.0,0.0,3,0,2,1,0.009523809523809525,0.19047619047619047,0.6666666666666666,0.0,0.0,Low,Medium,1,0.005331456265398958,0.086331904
91,80,Straight,275,green,97.0,38.25974,-28.16,-25.6,0.00875,0.95,0.0,13750,2,1.0,0.0,0,-1,,244,248,251,2,2,3,1,5,17,6,0,6,2,0.00819672131147541,0.16393442622950818,1.0,0.0,0.0,3,0,3,2,0.0125,0.25,1.0,0.0,0.0,Low,High,2,0.005331456265398958,-0.82169163
92,0,Bounce,205,green,144.92,233.7,-28.16,-25.6,0.00875,0.05,0.0,10250,-1,1.0,1.0,0,-1,1.0,191,195,198,2,2,3,1,3,16,5,0,0,1,0.005235602094240838,0.10471204188481675,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,2,0.005331456265398958,-0.96899754
93,1,Bounce,212,red,144.92,24.86,-28.16,30.72,0.15,0.49999999999999994,0.0,10600,-1,1.0,0.0,1,-1,1.0,198,202,205,2,2,3,1,5,2,5,0,4,6,0.030303030303030304,0.6060606060606061,0.8,0.0,0.0,3,0,2,5,0.03571428571428571,0.7142857142857143,0.6666666666666666,0.0,0.0,High,Medium,1,0.037610398930572435,0.1271571
94,2,Bounce,227,blue,111.08,24.86,28.16,30.72,0.15,0.95,0.0,11350,-1,0.0,0.0,1,-1,0.0,213,217,220,2,2,3,1,6,5,5,0,3,8,0.03755868544600939,0.7511737089201878,0.6,0.0,0.0,3,0,2,6,0.03870967741935484,0.7741935483870968,0.6666666666666666,0.0,0.0,High,High,3,0.037610398930572435,0.551882
95,3,Bounce,173,red,111.08,233.7,28.16,-25.6,0.00875,0.05,0.0,8650,-1,0.0,1.0,0,-1,0.0,159,163,166,1,1,2,3,6,9,3,0,0,1,0.006289308176100629,0.12578616352201258,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-0.9628574
96,4,Bounce,152,blue,111.08,233.7,28.16,-25.6,0.00875,0.49999999999999994,0.0,7600,-1,0.0,1.0,0,-1,0.0,138,142,145,3,3,1,2,1,16,3,0,2,1,0.007246376811594203,0.14492753623188406,0.6666666666666666,0.0,0.0,3,0,2,1,0.009523809523809525,0.19047619047619047,0.6666666666666666,0.0,0.0,Low,Medium,3,0.005331456265398958,-0.31961313
97,5,Bounce,263,red,144.92,24.86,-28.16,30.72,0.15,0.95,0.0,13150,-1,1.0,0.0,1,-1,1.0,249,253,256,3,3,1,2,8,7,6,0,6,4,0.01606425702811245,0.321285140562249,1.0,0.0,0.0,3,0,3,4,0.024691358024691357,0.49382716049382713,1.0,0.0,0.0,High,High,1,0.037610398930572435,0.90748245
98,6,Bounce,295,green,111.08,231.14,28.16,-30.72,0.15,0.05,0.0,14750,-1,0.0,1.0,1,-1,0.0,281,285,288,2,2,3,1,10,11,7,0,0,10,0.03558718861209965,0.7117437722419929,0.0,0.0,0.0,4,0,0,6,0.030927835051546393,0.6185567010309279,0.0,0.0,0.0,High,Low,2,0.037610398930572435,-0.8054045
99,7,Bounce,253,green,144.92,22.3,-28.16,25.6,0.00875,0.49999999999999994,0.0,12650,-1,1.0,0.0,0,-1,1.0,239,243,246,2,2,3,1,9,12,5,0,4,1,0.0041841004184100415,0.08368200836820083,0.8,0.0,0.0,5,0,4,0,0.0,0.0,0.8,0.0,0.0,Low,Medium,2,0.005331456265398958,-0.19523819
100,8,Bounce,210,red,111.08,24.86,28.16,30.72,0.00875,0.95,0.0,10500,-1,0.0,0.0,1,-1,0.0,196,200,203,3,3,1,2,8,1,5,0,4,2,0.01020408163265306,0.20408163265306123,0.8,0.0,0.0,3,0,2,2,0.014492753623188406,0.2898550724637681,0.6666666666666666,0.0,0.0,Low,High,1,0.005331456265398958,0.7639023
101,9,Bounce,264,blue,111.08,233.7,28.16,-25.6,0.15,0.05,0.0,13200,-1,0.0,1.0,0,-1,0.0,250,254,257,3,3,1,2,7,6,5,0,0,11,0.044,0.88,0.0,0.0,0.0,5,0,0,8,0.049079754601226995,0.9815950920245399,0.0,0.0,0.0,High,Low,3,0.037610398930572435,-0.7648801
102,10,Bounce,233,red,144.92,22.3,-28.16,25.6,0.15,0.49999999999999994,0.0,11650,-1,1.0,0.0,0,-1,1.0,219,223,226,1,1,2,3,8,4,5,0,0,9,0.0410958904109589,0.821917808219178,0.0,0.0,0.0,5,0,0,7,0.04375,0.875,0.0,0.0,0.0,High,Medium,1,0.037610398930572435,-0.7786356
103,11,Bounce,168,blue,144.92,231.14,-28.16,-30.72,0.00875,0.95,0.0,8400,-1,1.0,1.0,1,-1,1.0,154,158,161,2,2,3,1,9,9,4,0,4,0,0.0,0.0,1.0,0.0,0.0,2,0,2,0,0.0,0.0,1.0,0.0,0.0,Low,High,3,0.005331456265398958,1.0
104,12,Bounce,232,red,111.08,233.7,28.16,-25.6,0.00875,0.05,0.0,11600,-1,0.0,1.0,0,-1,0.0,218,222,225,1,1,2,3,4,5,5,0,1,3,0.013761467889908258,0.27522935779816515,0.2,0.0,0.0,5,0,1,2,0.0125,0.25,0.2,0.0,0.0,Low,Low,1,0.005331456265398958,-0.73675376
105,13,Bounce,175,blue,111.08,233.7,28.16,-25.6,0.15,0.49999999999999994,0.0,8750,-1,0.0,1.0,0,-1,0.0,161,165,168,2,2,3,1,9,2,3,0,2,6,0.037267080745341616,0.7453416149068323,0.6666666666666666,0.0,0.0,3,0,2,4,0.0380952380952381,0.7619047619047619,0.6666666666666666,0.0,0.0,High,Medium,3,0.037610398930572435,0.5930835
106,14,Bounce,173,green,144.92,24.86,-28.16,30.72,0.15,0.95,0.0,8650,-1,1.0,0.0,1,-1,1.0,159,163,166,2,2,3,1,3,7,4,0,4,5,0.031446540880503145,0.6289308176100629,1.0,0.0,0.0,2,0,2,3,0.02857142857142857,0.5714285714285714,1.0,0.0,0.0,High,High,2,0.037610398930572435,-0.013053812
107,15,Bounce,217,green,111.08,24.86,28.16,30.72,0.00875,0.05,0.0,10850,-1,0.0,0.0,1,-1,0.0,203,207,210,2,2,3,1,10,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,2,0.005331456265398958,-1.0
108,16,Bounce,152,green,144.92,231.14,-28.16,-30.72,0.00875,0.49999999999999994,0.0,7600,-1,1.0,1.0,1,-1,1.0,138,142,145,2,2,3,1,1,5,3,0,1,1,0.007246376811594203,0.14492753623188406,0.3333333333333333,0.0,0.0,2,0,1,1,0.009523809523809525,0.19047619047619047,0.5,0.0,0.0,Low,Medium,2,0.005331456265398958,-0.63846123
109,17,Bounce,200,red,144.92,22.3,-28.16,25.6,0.15,0.95,0.0,10000,-1,1.0,0.0,0,-1,1.0,186,190,193,3,3,1,2,3,4,4,0,4,6,0.03225806451612903,0.6451612903225806,1.0,0.0,0.0,4,0,4,4,0.03125,0.625,1.0,0.0,0.0,High,High,1,0.037610398930572435,0.8220135
110,18,Bounce,179,red,144.92,22.3,-28.16,25.6,0.15,0.05,0.0,8950,-1,1.0,0.0,0,-1,1.0,165,169,172,1,1,2,3,7,14,3,0,0,8,0.048484848484848485,0.9696969696969697,0.0,0.0,0.0,3,0,0,5,0.04672897196261682,0.9345794392523364,0.0,0.0,0.0,High,Low,1,0.037610398930572435,-0.74411815
111,19,Bounce,239,red,111.08,231.14,28.16,-30.72,0.00875,0.49999999999999994,0.0,11950,-1,0.0,1.0,1,-1,0.0,225,229,232,3,3,1,2,6,6,6,0,4,1,0.0044444444444444444,0.08888888888888889,0.6666666666666666,0.0,0.0,3,0,3,1,0.00625,0.125,1.0,0.0,0.0,Low,Medium,1,0.005331456265398958,0.6577795
112,20,Bounce,324,blue,111.08,22.3,28.16,25.6,0.00875,0.95,0.0,16200,-1,0.0,0.0,0,-1,0.0,310,314,317,2,2,3,1,6,13,7,0,5,3,0.00967741935483871,0.1935483870967742,0.7142857142857143,0.0,0.0,7,0,5,1,0.004651162790697674,0.09302325581395349,0.7142857142857143,0.0,0.0,Low,High,3,0.005331456265398958,0.6896168
113,21,Bounce,170,green,144.92,231.14,-28.16,-30.72,0.15,0.05,0.0,8500,-1,1.0,1.0,1,-1,1.0,156,160,163,2,2,3,1,5,11,4,0,0,6,0.038461538461538464,0.7692307692307693,0.0,0.0,0.0,2,0,0,4,0.0380952380952381,0.7619047619047619,0.0,0.0,0.0,High,Low,2,0.037610398930572435,-0.7913261
114,22,Bounce,375,green,144.92,231.14,-28.16,-30.72,0.15,0.49999999999999994,0.0,18750,-1,1.0,1.0,1,-1,1.0,361,365,368,1,1,2,3,3,9,9,0,4,15,0.04155124653739612,0.8310249307479224,0.4444444444444444,0.0,0.0,6,0,3,10,0.04081632653061224,0.8163265306122449,0.5,0.0,0.0,High,Medium,2,0.037610398930572435,0.45714033
115,23,Bounce,213,red,111.08,22.3,28.16,25.6,0.00875,0.95,0.0,10650,-1,0.0,0.0,0,-1,0.0,199,203,206,3,3,1,2,5,8,5,0,5,0,0.0,0.0,1.0,0.0,0.0,5,0,5,0,0.0,0.0,1.0,0.0,0.0,Low,High,1,0.005331456265398958,1.0
116,24,Bounce,218,red,144.92,231.14,-28.16,-30.72,0.00875,0.05,0.0,10900,-1,1.0,1.0,1,-1,1.0,204,208,211,1,1,2,3,2,15,5,0,1,2,0.00980392156862745,0.19607843137254902,0.2,0.0,0.0,3,0,0,2,0.0136986301369863,0.273972602739726,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-0.7543715
117,25,Bounce,170,blue,111.08,22.3,28.16,25.6,0.15,0.49999999999999994,0.0,8500,-1,0.0,0.0,0,-1,0.0,156,160,163,3,3,1,2,3,6,3,0,0,7,0.04487179487179487,0.8974358974358975,0.0,0.0,0.0,3,0,0,5,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,High,Medium,3,0.037610398930572435,-0.76079863
118,26,Bounce,169,blue,111.08,22.3,28.16,25.6,0.15,0.95,0.0,8450,-1,0.0,0.0,0,-1,0.0,155,159,162,1,1,2,3,9,1,3,0,2,5,0.03225806451612903,0.6451612903225806,0.6666666666666666,0.0,0.0,3,0,2,3,0.02857142857142857,0.5714285714285714,0.6666666666666666,0.0,0.0,High,High,3,0.037610398930572435,0.11409425
119,27,Bounce,252,blue,111.08,231.14,28.16,-30.72,0.00875,0.05,0.0,12600,-1,0.0,1.0,1,-1,0.0,238,242,245,3,3,1,2,9,4,6,0,0,1,0.004201680672268907,0.08403361344537816,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,3,0.005331456265398958,-0.97505474
120,28,Bounce,165,red,144.92,22.3,-28.16,25.6,0.00875,0.49999999999999994,0.0,8250,-1,1.0,0.0,0,-1,1.0,151,155,158,1,1,2,3,1,6,3,0,1,1,0.006622516556291391,0.13245033112582782,0.3333333333333333,0.0,0.0,3,0,1,1,0.009523809523809525,0.19047619047619047,0.3333333333333333,0.0,0.0,Low,Medium,1,0.005331456265398958,-0.64082867
121,29,Bounce,170,blue,144.92,231.14,-28.16,-30.72,0.15,0.95,0.0,8500,-1,1.0,1.0,1,-1,1.0,156,160,163,1,1,2,3,1,13,4,0,3,5,0.03205128205128205,0.6410256410256411,0.75,0.0,0.0,2,0,1,3,0.02857142857142857,0.5714285714285714,0.5,0.0,0.0,High,High,3,0.037610398930572435,0.12594463
122,30,Bounce,236,blue,144.92,233.7,-28.16,-25.6,0.15,0.05,0.0,11800,-1,1.0,1.0,0,-1,1.0,222,226,229,3,3,1,2,6,7,5,0,1,9,0.04054054054054054,0.8108108108108109,0.2,0.0,0.0,5,0,1,7,0.04375,0.875,0.2,0.0,0.0,High,Low,3,0.037610398930572435,-0.62921375
123,31,Bounce,217,green,111.08,231.14,28.16,-30.72,0.00875,0.49999999999999994,0.0,10850,-1,0.0,1.0,1,-1,0.0,203,207,210,1,1,2,3,8,11,5,0,4,0,0.0,0.0,0.8,0.0,0.0,3,0,2,0,0.0,0.0,0.6666666666666666,0.0,0.0,Low,Medium,2,0.005331456265398958,0.8
124,32,Bounce,199,blue,111.08,231.14,28.16,-30.72,0.00875,0.95,0.0,9950,-1,0.0,1.0,1,-1,0.0,185,189,192,2,2,3,1,5,4,4,0,4,1,0.005405405405405406,0.10810810810810811,1.0,0.0,0.0,2,0,2,0,0.0,0.0,1.0,0.0,0.0,Low,High,3,0.005331456265398958,0.9680058
125,33,Bounce,201,green,144.92,22.3,-28.16,25.6,0.15,0.05,0.0,10050,-1,1.0,0.0,0,-1,1.0,187,191,194,1,1,2,3,5,13,4,0,0,6,0.03208556149732621,0.6417112299465241,0.0,0.0,0.0,4,0,0,4,0.031007751937984496,0.6201550387596899,0.0,0.0,0.0,High,Low,2,0.037610398930572435,0.16356309
126,34,Bounce,260,green,111.08,22.3,28.16,25.6,0.15,0.49999999999999994,0.0,13000,-1,0.0,0.0,0,-1,0.0,246,250,253,2,2,3,1,2,6,5,0,2,9,0.036585365853658534,0.7317073170731707,0.4,0.0,0.0,5,0,2,6,0.0375,0.75,0.4,0.0,0.0,High,Medium,2,0.037610398930572435,-0.48721159
127,35,Bounce,162,red,144.92,24.86,-28.16,30.72,0.00875,0.95,0.0,8100,-1,1.0,0.0,1,-1,1.0,148,152,155,3,3,1,2,6,15,4,0,4,1,0.006756756756756757,0.13513513513513514,1.0,0.0,0.0,2,0,2,1,0.009523809523809525,0.19047619047619047,1.0,0.0,0.0,Low,High,1,0.005331456265398958,0.96014416
128,36,Bounce,189,green,144.92,231.14,-28.16,-30.72,0.00875,0.05,0.0,9450,-1,1.0,1.0,1,-1,1.0,175,179,182,2,2,3,1,10,4,4,0,1,1,0.005714285714285714,0.11428571428571428,0.25,0.0,0.0,2,0,1,0,0.0,0.0,0.5,0.0,0.0,Low,Low,2,0.005331456265398958,-0.7247727
129,37,Bounce,265,blue,111.08,233.7,28.16,-25.6,0.15,0.49999999999999994,0.0,13250,-1,0.0,1.0,0,-1,0.0,251,255,258,3,3,1,2,5,16,5,0,1,9,0.035856573705179286,0.7171314741035857,0.2,0.0,0.0,5,0,1,7,0.042682926829268296,0.8536585365853658,0.2,0.0,0.0,High,Medium,3,0.037610398930572435,-0.6465928
130,38,Bounce,236,red,144.92,22.3,-28.16,25.6,0.15,0.95,0.0,11800,-1,1.0,0.0,0,-1,1.0,222,226,229,3,3,1,2,4,15,5,0,5,7,0.03153153153153153,0.6306306306306306,1.0,0.0,0.0,5,0,5,4,0.025,0.5,1.0,0.0,0.0,High,High,1,0.037610398930572435,0.82568157
131,39,Bounce,327,green,144.92,233.7,-28.16,-25.6,0.00875,0.05,0.0,16350,-1,1.0,1.0,0,-1,1.0,313,317,320,2,2,3,1,3,12,7,0,0,3,0.009584664536741214,0.19169329073482427,0.0,0.0,0.0,7,0,0,1,0.004651162790697674,0.09302325581395349,0.0,0.0,0.0,Low,Low,2,0.005331456265398958,-0.94386965
132,40,Bounce,160,red,111.08,24.86,28.16,30.72,0.00875,0.49999999999999994,0.0,8000,-1,0.0,0.0,1,-1,0.0,146,150,153,1,1,2,3,9,14,4,0,3,1,0.00684931506849315,0.136986301369863,0.75,0.0,0.0,2,0,2,0,0.0,0.0,1.0,0.0,0.0,Low,Medium,1,0.005331456265398958,-0.2404154
133,41,Bounce,199,green,111.08,24.86,28.16,30.72,0.15,0.95,0.0,9950,-1,0.0,0.0,1,-1,0.0,185,189,192,1,1,2,3,1,2,4,0,4,5,0.02702702702702703,0.5405405405405406,1.0,0.0,0.0,2,0,2,4,0.031496062992125984,0.6299212598425197,1.0,0.0,0.0,High,High,2,0.037610398930572435,0.8487715
134,42,Bounce,156,blue,111.08,231.14,28.16,-30.72,0.15,0.05,0.0,7800,-1,0.0,1.0,1,-1,0.0,142,146,149,3,3,1,2,6,11,3,0,0,6,0.04225352112676056,0.8450704225352113,0.0,0.0,0.0,2,0,0,4,0.0380952380952381,0.7619047619047619,0.0,0.0,0.0,High,Low,3,0.037610398930572435,-0.773123
135,43,Bounce,187,blue,144.92,22.3,-28.16,25.6,0.00875,0.49999999999999994,0.0,9350,-1,1.0,0.0,0,-1,1.0,173,177,180,3,3,1,2,1,3,3,0,2,1,0.005780346820809248,0.11560693641618497,0.6666666666666666,0.0,0.0,3,0,2,1,0.008695652173913044,0.17391304347826086,0.6666666666666666,0.0,0.0,Low,Medium,3,0.005331456265398958,-0.32226616
136,44,Bounce,275,green,111.08,22.3,28.16,25.6,0.00875,0.95,0.0,13750,-1,0.0,0.0,0,-1,0.0,261,265,268,1,1,2,3,5,10,5,0,5,1,0.0038314176245210726,0.07662835249042145,1.0,0.0,0.0,5,0,5,1,0.005747126436781609,0.11494252873563218,1.0,0.0,0.0,Low,High,2,0.005331456265398958,0.9772317
137,45,Bounce,362,blue,111.08,231.14,28.16,-30.72,0.15,0.05,0.0,18100,-1,0.0,1.0,1,-1,0.0,348,352,355,3,3,1,2,2,14,8,0,0,15,0.04310344827586207,0.8620689655172413,0.0,0.0,0.0,5,0,0,9,0.03879310344827586,0.7758620689655172,0.0,0.0,0.0,High,Low,3,0.037610398930572435,-0.7691005
138,46,Bounce,153,green,144.92,233.7,-28.16,-25.6,0.15,0.49999999999999994,0.0,7650,-1,1.0,1.0,0,-1,1.0,139,143,146,2,2,3,1,1,17,3,0,1,5,0.03597122302158273,0.7194244604316546,0.3333333333333333,0.0,0.0,3,0,1,3,0.02857142857142857,0.5714285714285714,0.3333333333333333,0.0,0.0,High,Medium,2,0.037610398930572435,-0.54126096
139,47,Bounce,200,green,144.92,24.86,-28.16,30.72,0.00875,0.95,0.0,10000,-1,1.0,0.0,1,-1,1.0,186,190,193,1,1,2,3,7,12,4,0,4,1,0.005376344086021506,0.10752688172043011,1.0,0.0,0.0,2,0,2,0,0.0,0.0,1.0,0.0,0.0,Low,High,2,0.005331456265398958,0.9681755
140,48,Bounce,170,red,144.92,231.14,-28.16,-30.72,0.00875,0.05,0.0,8500,-1,1.0,1.0,1,-1,1.0,156,160,163,1,1,2,3,9,10,4,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-1.0
141,49,Bounce,155,blue,111.08,22.3,28.16,25.6,0.15,0.49999999999999994,0.0,7750,-1,0.0,0.0,0,-1,0.0,141,145,148,2,2,3,1,3,8,3,0,0,5,0.03546099290780142,0.7092198581560284,0.0,0.0,0.0,3,0,0,3,0.02857142857142857,0.5714285714285714,0.0,0.0,0.0,High,Medium,3,0.037610398930572435,0.17764585
142,50,Bounce,234,red,111.08,231.14,28.16,-30.72,0.15,0.95,0.0,11700,-1,0.0,1.0,1,-1,0.0,220,224,227,3,3,1,2,8,3,5,0,4,8,0.03636363636363636,0.7272727272727273,0.8,0.0,0.0,3,0,3,6,0.0375,0.75,1.0,0.0,0.0,High,High,1,0.037610398930572435,0.6775259
143,51,Bounce,252,blue,144.92,233.7,-28.16,-25.6,0.00875,0.05,0.0,12600,-1,1.0,1.0,0,-1,1.0,238,242,245,3,3,1,2,8,6,5,0,0,2,0.008403361344537815,0.16806722689075632,0.0,0.0,0.0,5,0,0,2,0.0125,0.25,0.0,0.0,0.0,Low,Low,3,0.005331456265398958,-0.95063883
144,52,Bounce,325,green,144.92,24.86,-28.16,30.72,0.00875,0.49999999999999994,0.0,16250,-1,1.0,0.0,1,-1,1.0,311,315,318,2,2,3,1,2,9,8,0,2,1,0.003215434083601286,0.06430868167202572,0.25,0.0,0.0,5,0,1,0,0.0,0.0,0.2,0.0,0.0,Low,Medium,2,0.005331456265398958,-0.7356851
145,53,Bounce,258,red,111.08,22.3,28.16,25.6,0.15,0.95,0.0,12900,-1,0.0,0.0,0,-1,0.0,244,248,251,3,3,1,2,6,12,5,0,4,8,0.03278688524590164,0.6557377049180327,0.8,0.0,0.0,5,0,4,5,0.03125,0.625,0.8,0.0,0.0,High,High,1,0.037610398930572435,0.68878967
146,54,Bounce,167,green,111.08,22.3,28.16,25.6,0.15,0.05,0.0,8350,-1,0.0,0.0,0,-1,0.0,153,157,160,2,2,3,1,5,15,3,0,0,6,0.0392156862745098,0.7843137254901961,0.0,0.0,0.0,3,0,0,5,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,High,Low,2,0.037610398930572435,-0.78767246
147,55,Bounce,164,red,144.92,22.3,-28.16,25.6,0.00875,0.49999999999999994,0.0,8200,-1,1.0,0.0,0,-1,1.0,150,154,157,1,1,2,3,1,4,3,0,1,1,0.006666666666666667,0.13333333333333333,0.3333333333333333,0.0,0.0,3,0,1,1,0.009523809523809525,0.19047619047619047,0.3333333333333333,0.0,0.0,Low,Medium,1,0.005331456265398958,-0.64066076
148,56,Bounce,168,green,111.08,231.14,28.16,-30.72,0.00875,0.95,0.0,8400,-1,0.0,1.0,1,-1,0.0,154,158,161,1,1,2,3,8,2,4,0,3,1,0.006493506493506494,0.12987012987012986,0.75,0.0,0.0,2,0,1,1,0.009523809523809525,0.19047619047619047,0.5,0.0,0.0,Low,High,2,0.005331456265398958,0.7306816
